PR number,label
31366,area: Devicetree Tooling
31367,area: Boards
31367,area: Documentation
31367,area: Devicetree
31367,platform: nRF
31368,area: Boards
31368,platform: STM32
31369,area: Networking
31369,area: Tests
31369,area: API
31369,area: Sockets
31371,area: Drivers
31371,area: Boards
31371,area: Devicetree
31371,platform: STM32
31371,area: CAN
31372,area: Documentation
31372,area: Devicetree
31372,Trivial
31373,area: Boards
31373,area: Devicetree
31373,platform: NXP
31374,area: Kernel
31374,area: Base OS
31375,area: Bluetooth
31375,area: Bluetooth Controller
31378,area: PWM
31378,area: API
31380,area: Documentation
31380,area: CAN
31381,area: Boards
31381,area: Devicetree
31381,platform: STM32
31382,area: C Library
31382,area: Tests
31383,area: Networking
31383,area: Samples
31383,area: Tests
31383,area: API
31383,area: Sockets
31384,area: C Library
31384,area: Tests
31384,Stale
31387,area: Tests
31387,area: Tracing
31388,area: Kernel
31388,area: Tests
31389,area: ADC
31389,area: Boards
31389,area: Devicetree
31389,area: Devicetree Binding
31390,area: Base OS
31391,area: CAN
31394,bug
31394,area: Bluetooth
31394,area: Bluetooth Qualification
31394,area: Bluetooth Host
31395,area: Boards
31395,area: Documentation
31395,area: Devicetree
31396,area: File System
31397,area: Build System
31397,area: West
31398,area: File System
31399,area: File System
31401,area: Logging
31402,DNM
31402,area: Modules
31402,manifest
31402,west
31402,manifest-hal_nordic
31403,area: Bluetooth
31403,area: API
31404,area: Networking
31404,area: Test Framework
31404,area: Boards
31404,area: Documentation
31404,area: Samples
31404,area: Logging
31404,area: Tests
31404,area: native port
31404,area: Testsuite
31405,area: Boards
31405,area: Documentation
31405,area: Devicetree
31405,platform: STM32
31405,Stale
31406,area: Networking
31406,area: Documentation
31406,area: Samples
31406,area: Tests
31406,area: API
31406,area: Sockets
31406,area: LWM2M
31407,area: Bluetooth
31407,area: API
31409,area: Boards
31409,area: Documentation
31409,area: Devicetree
31409,platform: STM32
31410,area: Bluetooth
31410,area: API
31411,area: Continuous Integration
31412,area: PWM
31413,area: Continuous Integration
31417,area: ADC
31417,area: Boards
31417,area: RISCV
31417,area: Devicetree
31417,area: Tests
31417,area: Devicetree Binding
31418,area: Kernel
31418,area: Tests
31420,bug
31421,area: Networking
31421,area: Samples
31422,area: Build System
31422,area: Documentation
31422,area: Modules
31423,area: I2C
31423,area: Devicetree
31423,area: Devicetree Binding
31423,platform: X86
31424,area: Samples
31424,area: ARC
31424,area: Tests
31424,Trivial
31426,area: C Library
31426,area: ARC
31426,area: Minimal libc
31427,area: Networking
31427,area: Samples
31428,area: Test Framework
31428,area: Logging
31428,area: API
31428,area: Testsuite
31429,area: Documentation
31429,area: Devicetree
31429,area: Tests
31429,area: API
31430,area: Boards
31430,platform: STM32
31431,area: SPI
31431,area: Boards
31431,area: Documentation
31431,area: Samples
31431,area: Xtensa
31431,area: Devicetree
31431,area: Tests
31431,area: Modules
31431,area: Devicetree Binding
31431,manifest
31431,west
31431,manifest-hal_espressif
31434,area: Boards
31434,area: X86
31437,area: Boards
31437,area: Samples
31437,area: API
31437,area: Modules
31437,manifest
31437,west
31437,manifest-hal_nordic
31438,bug
31438,area: Kconfig
31440,area: Networking
31440,area: Tests
31440,area: API
31440,area: Sockets
31445,area: Networking
31445,area: API
31445,Hotfix
31446,area: Debugging
31446,area: Kconfig
31446,Hotfix
31448,area: Bluetooth
31448,area: Documentation
31448,area: Samples
31448,area: Bluetooth Controller
31449,area: Samples
31450,area: Boards
31450,area: Sensors
31450,area: Devicetree
31450,platform: STM32
31450,area: Tests
31450,area: Shields
31450,area: Devicetree Binding
31450,Stale
31451,area: Samples
31451,area: API
31451,area: LoRa
31451,area: Modules
31451,manifest
31451,west
31451,manifest-loramac-node
31452,area: Continuous Integration
31454,bug
31454,Trivial
31454,area: I2S
31455,area: Bluetooth
31455,area: Bluetooth Controller
31456,area: Boards
31456,platform: nRF
31456,area: TF-M
31457,area: Bluetooth
31457,area: Documentation
31457,area: Samples
31457,area: API
31457,area: Bluetooth Host
31458,area: Tests
31459,area: Drivers
31459,area: Sensors
31459,area: Devicetree
31461,area: Devicetree
31461,platform: STM32
31463,area: Tests
31463,area: Modules
31463,manifest
31463,west
31463,manifest-cmsis
31464,area: Boards
31464,area: Devicetree
31464,platform: NXP
31464,area: Devicetree Binding
31465,area: Boards
31465,area: Documentation
31465,area: Devicetree
31465,area: Devicetree Binding
31466,area: GPIO
31466,area: Boards
31466,area: Documentation
31466,area: Devicetree
31466,area: Devicetree Binding
31468,area: Boards
31468,area: Sensors
31468,area: Devicetree
31468,area: Tests
31468,area: API
31468,area: Devicetree Binding
31469,area: Bluetooth
31469,DNM
31469,area: Bluetooth Host
31470,area: Logging
31470,area: API
31471,area: API
31471,Trivial
31471,area: Device Model
31474,area: Networking
31474,area: Samples
31474,area: Modules
31474,area: IEEE 802.15.4
31474,manifest
31474,west
31474,manifest-hal_nordic
31476,area: Kernel
31476,area: Tests
31477,area: Bluetooth
31477,area: Modules
31477,area: Bluetooth Controller
31477,manifest
31477,west
31477,manifest-edtt
31478,area: File System
31479,area: Boards
31479,area: Devicetree
31479,platform: nRF
31480,area: Networking
31481,area: Kernel
31481,area: Test Framework
31481,area: ARM
31481,area: Boards
31481,area: Documentation
31481,area: Debugging
31481,area: Memory Protection
31481,area: Tests
31481,Release Notes
31481,Release Notes Required
31482,bug
31482,area: Bluetooth
31482,area: Documentation
31482,area: API
31482,area: Bluetooth Host
31483,area: Samples
31483,area: Devicetree
31483,area: Tests
31483,area: Devicetree Binding
31484,Enhancement
31484,area: Bluetooth
31484,area: Bluetooth Controller
31491,area: Samples
31491,area: Devicetree
31491,platform: STM32
31491,area: Disk Access
31492,area: Documentation
31492,area: ARC
31493,area: Networking
31493,area: API
31494,area: ARM
31494,area: API
31495,area: Documentation
31495,area: Devicetree
31496,area: API
31496,Trivial
31497,area: Kernel
31497,area: Tests
31497,area: API
31498,area: Documentation
31500,area: Boards
31500,area: Documentation
31500,area: Samples
31500,area: RISCV
31500,area: Devicetree
31500,area: API
31500,area: Devicetree Binding
31500,Stale
31501,area: X86
31506,area: Boards
31506,area: Timer
31506,Hotfix
31507,area: Kernel
31507,area: Tests
31509,area: Boards
31509,area: Documentation
31509,area: Samples
31509,area: RISCV
31509,area: Devicetree
31509,area: API
31509,area: Devicetree Binding
31512,area: ARC
31512,area: API
31513,area: Modem
31514,area: API
31515,area: Bluetooth
31515,area: Bluetooth Controller
31516,bug
31516,area: Modules
31516,manifest
31516,west
31516,manifest-openthread
31519,bug
31519,priority: medium
31519,area: ARM
31520,area: Networking
31520,area: IEEE 802.15.4
31521,area: ARC
31521,area: API
31523,area: Boards
31523,area: Documentation
31523,area: Shields
31523,Stale
31525,area: Tests
31525,Hotfix
31525,Trivial
31526,area: API
31526,area: Device Model
31527,area: Networking
31527,area: WiFi
31529,area: ARM
31529,area: Boards
31529,area: X86
31529,area: Devicetree
31529,area: API
31529,Hotfix
31530,area: Kernel
31530,area: Tests
31530,DNM
31530,Hotfix
31532,area: Bluetooth
31532,area: Bluetooth Controller
31533,area: Bluetooth
31533,area: Bluetooth Controller
31534,area: Documentation
31535,area: Bluetooth
31535,area: Documentation
31535,area: Samples
31535,area: Logging
31535,area: native port
31535,area: API
31535,area: Bluetooth Mesh
31535,area: Bluetooth Host
31535,manifest
31535,west
31535,manifest-sof
31536,area: Bluetooth
31536,area: Tests
31536,area: API
31536,area: Bluetooth Controller
31538,area: Boards
31538,area: X86
31539,bug
31539,area: Kernel
31539,area: Tests
31539,Hotfix
31540,area: Boards
31540,area: X86
31541,area: Kernel
31541,area: API
31544,area: Networking
31544,area: API
31545,area: Networking
31545,area: Boards
31545,area: Documentation
31545,Trivial
31547,area: Security
31547,area: Crypto / RNG
31547,area: Modules
31547,manifest
31547,west
31547,manifest-mbedtls
31548,area: Kernel
31548,area: Documentation
31548,area: Shell
31548,area: Tests
31548,area: API
31550,area: Kernel
31550,area: Boards
31550,area: Tests
31552,area: Networking
31552,area: Documentation
31552,area: Samples
31552,area: API
31553,area: LoRa
31554,area: Sensors
31554,area: Documentation
31554,area: Samples
31554,area: Devicetree
31554,area: Tests
31554,area: Devicetree Binding
31554,Release Notes Required
31556,area: Kernel
31556,area: Networking
31556,area: Documentation
31556,area: Shell
31556,area: Tests
31556,area: API
31556,area: Devicetree Tooling
31557,bug
31557,area: USB
31558,Trivial
31561,area: Documentation
31561,Release Notes
31563,area: Modules
31563,manifest
31563,west
31563,manifest-trusted-firmware-m
31564,area: ARM
31564,area: Boards
31564,area: X86
31564,area: Devicetree
31564,area: API
31570,area: Bluetooth
31570,area: Bluetooth Controller
31571,area: Bluetooth
31571,area: Bluetooth Controller
31572,area: LoRa
31574,area: Boards
31574,area: Documentation
31574,area: Modules
31574,manifest
31574,west
31574,manifest-sof
31575,area: Samples
31575,area: CAN
31575,area: Settings
31576,area: Devicetree
31576,area: LoRa
31576,area: Modules
31576,area: Devicetree Binding
31576,manifest
31576,west
31576,manifest-loramac-node
31577,area: Kernel
31577,area: Tests
31578,area: Devicetree
31578,has-conflicts
31580,area: Modules
31580,manifest
31580,west
31580,manifest-hal_nordic
31581,bug
31581,area: Twister
31583,area: Bluetooth
31583,area: API
31583,Stale
31583,area: Bluetooth Host
31583,area: Bluetooth Audio
31586,area: Devicetree
31586,Trivial
31586,area: Devicetree Binding
31587,bug
31591,area: Bluetooth
31591,area: Tests
31591,area: Bluetooth Controller
31592,area: Networking
31592,area: Samples
31592,area: Logging
31594,area: Documentation
31595,bug
31595,area: Boards
31595,area: Documentation
31596,area: Boards
31596,area: Documentation
31596,area: Devicetree
31596,area: Tests
31597,bug
31597,area: File System
31597,area: Samples
31597,area: Tests
31597,area: API
31597,area: POSIX
31597,area: Settings
31598,bug
31598,area: Networking
31598,area: Samples
31598,area: Modules
31598,manifest
31598,west
31598,manifest-openthread
31600,area: ARM
31600,area: ARC
31600,area: API
31601,area: Devicetree
31601,area: Tests
31601,area: native port
31601,area: API
31601,area: Devicetree Binding
31602,area: ARC
31603,area: Tests
31603,area: API
31603,area: POSIX
31603,Stale
31604,area: Networking
31604,area: Tests
31604,area: Sockets
31605,area: West
31606,bug
31606,area: Drivers
31606,area: GPIO
31606,platform: nRF
31608,area: Boards
31608,Stale
31610,area: Networking
31611,area: Bluetooth
31611,area: Documentation
31611,area: Samples
31611,Trivial
31612,area: PWM
31612,area: Tests
31615,platform: STM32
31615,area: Clock Control
31617,bug
31617,area: Build System
31618,area: Boards
31618,area: Kconfig
31618,platform: X86
31619,bug
31619,area: Bluetooth
31619,area: Bluetooth Host
31620,area: Tests
31620,Trivial
31621,area: Sensors
31621,area: Clock Control
31622,Stale
31622,area: Twister
31623,DNM
31623,area: Modules
31623,Stale
31623,manifest
31623,west
31623,manifest-hal_nordic
31624,area: GPIO
31624,area: Bluetooth
31624,area: Boards
31624,area: Documentation
31624,area: Devicetree
31624,platform: nRF
31624,platform: NXP
31625,area: Logging
31625,Stale
31625,area: Continuous Integration
31626,bug
31626,area: Samples
31626,area: mcumgr
31628,area: API
31633,area: Documentation
31634,area: Boards
31634,area: X86
31635,bug
31635,area: Build System
31636,area: Networking
31636,area: Tests
31636,Trivial
31637,area: Networking
31637,area: Tests
31637,area: API
31638,area: Networking
31638,area: Samples
31638,area: Tests
31638,area: API
31638,area: Sockets
31638,area: LWM2M
31639,bug
31639,area: Networking
31639,area: WiFi
31641,bug
31641,area: C Library
31641,area: Tests
31641,area: API
31641,area: Base OS
31682,area: Samples
31683,area: Boards
31683,area: Documentation
31683,area: Devicetree
31685,area: Modem
31686,area: Modem
31687,area: Twister
31688,area: Devicetree
31688,Trivial
31689,area: Boards
31689,area: Devicetree
31689,Stale
31690,bug
31690,area: Bluetooth
31690,area: Bluetooth Controller
31691,area: Boards
31691,area: Documentation
31691,area: Devicetree
31691,area: Watchdog
31691,platform: STM32
31692,area: Devicetree
31692,platform: STM32
31694,area: Bluetooth
31694,area: Bluetooth Controller
31695,area: Build System
31695,area: Documentation
31697,area: Kernel
31697,area: Boards
31697,area: Devicetree
31697,area: Timer
31697,area: Tests
31697,area: Devicetree Binding
31698,area: PWM
31698,area: Devicetree
31698,RFC
31698,area: Devicetree Binding
31699,area: Networking
31699,area: Modules
31699,manifest
31699,west
31699,manifest-hal_nordic
31700,bug
31700,area: Boards
31700,area: Samples
31700,area: Watchdog
31700,platform: STM32
31700,area: Tests
31701,area: Samples
31701,area: Logging
31702,area: ARM
31702,area: Boards
31702,area: Documentation
31702,area: Samples
31702,area: Devicetree
31702,platform: STM32
31702,area: API
31702,area: Devicetree Binding
31703,area: Boards
31706,area: Build System
31706,area: Boards
31706,area: Documentation
31706,LTS
31707,area: Boards
31707,platform: Intel ADSP
31708,area: Flash
31708,platform: STM32
31709,area: PWM
31709,area: Devicetree
31709,area: Tests
31709,area: API
31710,bug
31710,area: Documentation
31710,area: Modules
31710,manifest
31710,west
31710,manifest-mcuboot
31712,area: Continuous Integration
31713,area: Tracing
31714,area: Kernel
31714,area: Boards
31714,area: Power Management
31714,platform: nRF
31714,area: Tests
31715,Stale
31715,area: DFU
31716,area: Boards
31716,area: Devicetree
31717,area: Devicetree
31717,platform: STM32
31718,area: Sensors
31719,Coverity
31720,area: Tests
31720,Coverity
31722,area: Power Management
31722,platform: STM32
31722,platform: nRF
31722,platform: SiLabs
31723,area: X86
31723,area: API
31724,area: Tests
31724,Coverity
31724,Trivial
31725,area: Kernel
31725,area: Documentation
31725,area: Timer
31725,area: Tests
31728,area: Samples
31730,platform: NXP
31730,area: Tests
31730,area: CAN
31731,area: Boards
31731,area: Documentation
31731,area: Samples
31731,area: Devicetree
31731,platform: nRF
31731,area: Tests
31732,area: Kernel
31732,area: ADC
31732,area: Boards
31732,area: Documentation
31732,area: Samples
31732,area: Devicetree
31732,platform: STM32
31732,area: Tests
31732,area: Userspace
31732,area: DAC
31734,bug
31734,area: API
31736,area: Bluetooth
31736,area: Bluetooth Mesh
31737,bug
31737,area: Networking
31737,area: WiFi
31738,Enhancement
31738,area: Networking
31738,area: WiFi
31740,area: File System
31740,area: Tests
31740,Coverity
31743,area: Boards
31743,platform: STM32
31744,area: Networking
31744,area: Samples
31744,LTS
31744,area: Tests
31744,area: API
31744,area: Sockets
31747,platform: SiLabs
31747,area: Modules
31747,manifest
31747,west
31747,manifest-hal_silabs
31750,area: Documentation
31751,area: Boards
31751,area: Samples
31751,area: Audio
31752,area: Twister
31753,area: Bluetooth
31753,area: Bluetooth Controller
31754,bug
31754,area: Drivers
31754,area: Sensors
31755,area: Documentation
31755,Release Notes
31756,area: Tests
31758,area: Sensors
31758,area: Samples
31758,area: Devicetree
31758,area: Devicetree Binding
31759,area: Drivers
31759,area: Flash
